model,log,alg,time
g-45-20-20-10-5--0-20-20--30--25--2,log,double-smallest,741
g-45-20-20-10-5--0-20-20--30--25--20,log,double-smallest,5474
g-45-20-20-10-5--0-20-20--30--25--21,log,double-smallest,150
g-45-20-20-10-5--0-20-20--30--25--22,log,double-smallest,541
g-45-20-20-10-5--0-20-20--30--25--23,log,double-smallest,516
g-45-20-20-10-5--0-20-20--30--25--24,log,double-smallest,566
g-45-20-20-10-5--0-20-20--30--25--25,log,double-smallest,271
g-45-20-20-10-5--0-20-20--30--25--26,log,double-smallest,296
g-45-20-20-10-5--0-20-20--30--25--27,log,double-smallest,613
g-45-20-20-10-5--0-20-20--30--25--28,log,double-smallest,956
g-45-20-20-10-5--0-20-20--30--25--29,log,double-smallest,1054
g-45-20-20-10-5--0-20-20--30--25--3,log,double-smallest,309
g-45-20-20-10-5--0-20-20--30--25--30,log,double-smallest,524
g-45-20-20-10-5--0-20-20--30--25--4,log,double-smallest,347
g-45-20-20-10-5--0-20-20--30--25--5,log,double-smallest,665
g-45-20-20-10-5--0-20-20--30--25--6,log,double-smallest,274
g-45-20-20-10-5--0-20-20--30--25--7,log,double-smallest,3541
g-45-20-20-10-5--0-20-20--30--25--8,log,double-smallest,370
g-45-20-20-10-5--0-20-20--30--25--9,log,double-smallest,344
g-45-20-20-10-5--0-20-20--30--50--1,log,double-smallest,1270
g-45-20-20-10-5--0-20-20--30--50--10,log,double-smallest,2377
g-45-20-20-10-5--0-20-20--30--50--11,log,double-smallest,13667
g-45-20-20-10-5--0-20-20--30--50--12,log,double-smallest,1512
g-45-20-20-10-5--0-20-20--30--50--13,log,double-smallest,11659
g-45-20-20-10-5--0-20-20--30--50--14,log,double-smallest,587
g-45-20-20-10-5--0-20-20--30--50--15,log,double-smallest,340
g-45-20-20-10-5--0-20-20--30--50--16,log,double-smallest,805
g-45-20-20-10-5--0-20-20--30--50--17,log,double-smallest,2511
g-45-20-20-10-5--0-20-20--30--50--18,log,double-smallest,567
g-45-20-20-10-5--0-20-20--30--50--19,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--30--50--2,log,double-smallest,6861
g-45-20-20-10-5--0-20-20--30--50--20,log,double-smallest,5208
g-45-20-20-10-5--0-20-20--30--50--21,log,double-smallest,443
g-45-20-20-10-5--0-20-20--30--50--22,log,double-smallest,46670
g-45-20-20-10-5--0-20-20--30--50--23,log,double-smallest,279
g-45-20-20-10-5--0-20-20--30--50--24,log,double-smallest,1616
g-45-20-20-10-5--0-20-20--30--50--25,log,double-smallest,1149
g-45-20-20-10-5--0-20-20--30--50--26,log,double-smallest,1646
g-45-20-20-10-5--0-20-20--30--50--27,log,double-smallest,16452
g-45-20-20-10-5--0-20-20--30--50--28,log,double-smallest,38449
g-45-20-20-10-5--0-20-20--30--50--29,log,double-smallest,13680
g-45-20-20-10-5--0-20-20--30--50--3,log,double-smallest,3896
g-45-20-20-10-5--0-20-20--30--50--30,log,double-smallest,1938
g-45-20-20-10-5--0-20-20--30--50--4,log,double-smallest,310
g-45-20-20-10-5--0-20-20--30--50--5,log,double-smallest,1900
g-45-20-20-10-5--0-20-20--30--50--6,log,double-smallest,590
g-45-20-20-10-5--0-20-20--30--50--7,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--30--50--8,log,double-smallest,3120
g-45-20-20-10-5--0-20-20--30--50--9,log,double-smallest,581
g-45-20-20-10-5--0-20-20--30--75--1,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--30--75--10,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--30--75--11,log,double-smallest,3859
g-45-20-20-10-5--0-20-20--30--75--12,log,double-smallest,8848
g-45-20-20-10-5--0-20-20--30--75--13,log,double-smallest,2622
g-45-20-20-10-5--0-20-20--30--75--14,log,double-smallest,652
g-45-20-20-10-5--0-20-20--30--75--15,log,double-smallest,7781
g-45-20-20-10-5--0-20-20--30--75--16,log,double-smallest,12463
g-45-20-20-10-5--0-20-20--30--75--17,log,double-smallest,604
g-45-20-20-10-5--0-20-20--30--75--18,log,double-smallest,8315
g-45-20-20-10-5--0-20-20--30--75--19,log,double-smallest,4157
g-45-20-20-10-5--0-20-20--30--75--2,log,double-smallest,7491
g-45-20-20-10-5--0-20-20--30--75--20,log,double-smallest,3110
g-45-20-20-10-5--0-20-20--30--75--21,log,double-smallest,906
g-45-20-20-10-5--0-20-20--30--75--22,log,double-smallest,371
g-45-20-20-10-5--0-20-20--30--75--23,log,double-smallest,16812
g-45-20-20-10-5--0-20-20--30--75--24,log,double-smallest,1517
g-45-20-20-10-5--0-20-20--30--75--25,log,double-smallest,24247
g-45-20-20-10-5--0-20-20--30--75--26,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--30--75--27,log,double-smallest,20944
g-45-20-20-10-5--0-20-20--30--75--28,log,double-smallest,3270
g-45-20-20-10-5--0-20-20--30--75--29,log,double-smallest,2481
g-45-20-20-10-5--0-20-20--30--75--3,log,double-smallest,1141
g-45-20-20-10-5--0-20-20--30--75--30,log,double-smallest,6999
g-45-20-20-10-5--0-20-20--30--75--4,log,double-smallest,14923
g-45-20-20-10-5--0-20-20--30--75--5,log,double-smallest,8277
g-45-20-20-10-5--0-20-20--30--75--6,log,double-smallest,1060
g-45-20-20-10-5--0-20-20--30--75--7,log,double-smallest,17736
g-45-20-20-10-5--0-20-20--30--75--8,log,double-smallest,3490
g-45-20-20-10-5--0-20-20--30--75--9,log,double-smallest,3761
g-45-20-20-10-5--0-20-20--50--25--1,log,double-smallest,476
g-45-20-20-10-5--0-20-20--50--25--10,log,double-smallest,1381
g-45-20-20-10-5--0-20-20--50--25--11,log,double-smallest,555
g-45-20-20-10-5--0-20-20--50--25--12,log,double-smallest,411
g-45-20-20-10-5--0-20-20--50--25--13,log,double-smallest,400
g-45-20-20-10-5--0-20-20--50--25--14,log,double-smallest,733
g-45-20-20-10-5--0-20-20--50--25--15,log,double-smallest,176
g-45-20-20-10-5--0-20-20--50--25--16,log,double-smallest,1284
g-45-20-20-10-5--0-20-20--50--25--17,log,double-smallest,648
g-45-20-20-10-5--0-20-20--50--25--18,log,double-smallest,1323
g-45-20-20-10-5--0-20-20--50--25--19,log,double-smallest,3282
g-45-20-20-10-5--0-20-20--50--25--2,log,double-smallest,415
g-45-20-20-10-5--0-20-20--50--25--20,log,double-smallest,713
g-45-20-20-10-5--0-20-20--50--25--21,log,double-smallest,318
g-45-20-20-10-5--0-20-20--50--25--22,log,double-smallest,477
g-45-20-20-10-5--0-20-20--50--25--23,log,double-smallest,283
g-45-20-20-10-5--0-20-20--50--25--24,log,double-smallest,474
g-45-20-20-10-5--0-20-20--50--25--25,log,double-smallest,457
g-45-20-20-10-5--0-20-20--50--25--26,log,double-smallest,387
g-45-20-20-10-5--0-20-20--50--25--27,log,double-smallest,876
g-45-20-20-10-5--0-20-20--50--25--28,log,double-smallest,392
g-45-20-20-10-5--0-20-20--50--25--29,log,double-smallest,366
g-45-20-20-10-5--0-20-20--50--25--3,log,double-smallest,1658
g-45-20-20-10-5--0-20-20--50--25--30,log,double-smallest,462
g-45-20-20-10-5--0-20-20--50--25--4,log,double-smallest,717
g-45-20-20-10-5--0-20-20--50--25--5,log,double-smallest,1110
g-45-20-20-10-5--0-20-20--50--25--6,log,double-smallest,688
g-45-20-20-10-5--0-20-20--50--25--7,log,double-smallest,1370
g-45-20-20-10-5--0-20-20--50--25--8,log,double-smallest,1187
g-45-20-20-10-5--0-20-20--50--25--9,log,double-smallest,217
g-45-20-20-10-5--0-20-20--50--50--1,log,double-smallest,11901
g-45-20-20-10-5--0-20-20--50--50--10,log,double-smallest,2759
g-45-20-20-10-5--0-20-20--50--50--11,log,double-smallest,6023
g-45-20-20-10-5--0-20-20--50--50--12,log,double-smallest,8981
g-45-20-20-10-5--0-20-20--50--50--13,log,double-smallest,5722
g-45-20-20-10-5--0-20-20--50--50--14,log,double-smallest,1103
g-45-20-20-10-5--0-20-20--50--50--15,log,double-smallest,816
g-45-20-20-10-5--0-20-20--50--50--16,log,double-smallest,21239
g-45-20-20-10-5--0-20-20--50--50--17,log,double-smallest,3502
g-45-20-20-10-5--0-20-20--50--50--18,log,double-smallest,483
g-45-20-20-10-5--0-20-20--50--50--19,log,double-smallest,1087
g-45-20-20-10-5--0-20-20--50--50--2,log,double-smallest,629
g-45-20-20-10-5--0-20-20--50--50--20,log,double-smallest,1015
g-45-20-20-10-5--0-20-20--50--50--21,log,double-smallest,21798
g-45-20-20-10-5--0-20-20--50--50--22,log,double-smallest,11989
g-45-20-20-10-5--0-20-20--50--50--23,log,double-smallest,2847
g-45-20-20-10-5--0-20-20--50--50--24,log,double-smallest,3993
g-45-20-20-10-5--0-20-20--50--50--25,log,double-smallest,1315
g-45-20-20-10-5--0-20-20--50--50--26,log,double-smallest,1639
g-45-20-20-10-5--0-20-20--50--50--27,log,double-smallest,1249
g-45-20-20-10-5--0-20-20--50--50--28,log,double-smallest,845
g-45-20-20-10-5--0-20-20--50--50--29,log,double-smallest,17222
g-45-20-20-10-5--0-20-20--50--50--3,log,double-smallest,14018
g-45-20-20-10-5--0-20-20--50--50--30,log,double-smallest,3385
g-45-20-20-10-5--0-20-20--50--50--4,log,double-smallest,5866
g-45-20-20-10-5--0-20-20--50--50--5,log,double-smallest,3132
g-45-20-20-10-5--0-20-20--50--50--6,log,double-smallest,2658
g-45-20-20-10-5--0-20-20--50--50--7,log,double-smallest,13502
g-45-20-20-10-5--0-20-20--50--50--8,log,double-smallest,5996
g-45-20-20-10-5--0-20-20--50--50--9,log,double-smallest,700
g-45-20-20-10-5--0-20-20--50--75--1,log,double-smallest,22293
g-45-20-20-10-5--0-20-20--50--75--10,log,double-smallest,1269
g-45-20-20-10-5--0-20-20--50--75--11,log,double-smallest,5069
g-45-20-20-10-5--0-20-20--50--75--12,log,double-smallest,11629
g-45-20-20-10-5--0-20-20--50--75--13,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--50--75--14,log,double-smallest,9561
g-45-20-20-10-5--0-20-20--50--75--15,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--50--75--16,log,double-smallest,627
g-45-20-20-10-5--0-20-20--50--75--17,log,double-smallest,6361
g-45-20-20-10-5--0-20-20--50--75--18,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--50--75--19,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--50--75--2,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--50--75--20,log,double-smallest,7444
g-45-20-20-10-5--0-20-20--50--75--21,log,double-smallest,15026
g-45-20-20-10-5--0-20-20--50--75--22,log,double-smallest,1527
g-45-20-20-10-5--0-20-20--50--75--23,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--50--75--24,log,double-smallest,3164
g-45-20-20-10-5--0-20-20--50--75--25,log,double-smallest,45051
g-45-20-20-10-5--0-20-20--50--75--26,log,double-smallest,53852
g-45-20-20-10-5--0-20-20--50--75--27,log,double-smallest,647
g-45-20-20-10-5--0-20-20--50--75--28,log,double-smallest,1471
g-45-20-20-10-5--0-20-20--50--75--29,log,double-smallest,3394
g-45-20-20-10-5--0-20-20--50--75--3,log,double-smallest,5757
g-45-20-20-10-5--0-20-20--50--75--30,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--50--75--4,log,double-smallest,773
g-45-20-20-10-5--0-20-20--50--75--5,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--50--75--6,log,double-smallest,1973
g-45-20-20-10-5--0-20-20--50--75--7,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--50--75--8,log,double-smallest,1158
g-45-20-20-10-5--0-20-20--50--75--9,log,double-smallest,794
g-45-20-20-10-5--0-20-20--70--25--1,log,double-smallest,205
g-45-20-20-10-5--0-20-20--70--25--10,log,double-smallest,524
g-45-20-20-10-5--0-20-20--70--25--11,log,double-smallest,773
g-45-20-20-10-5--0-20-20--70--25--12,log,double-smallest,910
g-45-20-20-10-5--0-20-20--70--25--13,log,double-smallest,145
g-45-20-20-10-5--0-20-20--70--25--14,log,double-smallest,285
g-45-20-20-10-5--0-20-20--70--25--15,log,double-smallest,239
g-45-20-20-10-5--0-20-20--70--25--16,log,double-smallest,908
g-45-20-20-10-5--0-20-20--70--25--17,log,double-smallest,333
g-45-20-20-10-5--0-20-20--70--25--18,log,double-smallest,371
g-45-20-20-10-5--0-20-20--70--25--19,log,double-smallest,615
g-45-20-20-10-5--0-20-20--70--25--2,log,double-smallest,8626
g-45-20-20-10-5--0-20-20--70--25--20,log,double-smallest,382
g-45-20-20-10-5--0-20-20--70--25--21,log,double-smallest,628
g-45-20-20-10-5--0-20-20--70--25--22,log,double-smallest,687
g-45-20-20-10-5--0-20-20--70--25--23,log,double-smallest,791
g-45-20-20-10-5--0-20-20--70--25--24,log,double-smallest,945
g-45-20-20-10-5--0-20-20--70--25--25,log,double-smallest,1223
g-45-20-20-10-5--0-20-20--70--25--26,log,double-smallest,545
g-45-20-20-10-5--0-20-20--70--25--27,log,double-smallest,318
g-45-20-20-10-5--0-20-20--70--25--28,log,double-smallest,679
g-45-20-20-10-5--0-20-20--70--25--29,log,double-smallest,243
g-45-20-20-10-5--0-20-20--70--25--3,log,double-smallest,1236
g-45-20-20-10-5--0-20-20--70--25--30,log,double-smallest,143
g-45-20-20-10-5--0-20-20--70--25--4,log,double-smallest,665
g-45-20-20-10-5--0-20-20--70--25--5,log,double-smallest,182
g-45-20-20-10-5--0-20-20--70--25--6,log,double-smallest,387
g-45-20-20-10-5--0-20-20--70--25--7,log,double-smallest,634
g-45-20-20-10-5--0-20-20--70--25--8,log,double-smallest,280
g-45-20-20-10-5--0-20-20--70--25--9,log,double-smallest,4074
g-45-20-20-10-5--0-20-20--70--50--1,log,double-smallest,5344
g-45-20-20-10-5--0-20-20--70--50--10,log,double-smallest,12842
g-45-20-20-10-5--0-20-20--70--50--11,log,double-smallest,10925
g-45-20-20-10-5--0-20-20--70--50--12,log,double-smallest,299
g-45-20-20-10-5--0-20-20--70--50--13,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--70--50--14,log,double-smallest,5079
g-45-20-20-10-5--0-20-20--70--50--15,log,double-smallest,858
g-45-20-20-10-5--0-20-20--70--50--16,log,double-smallest,59118
g-45-20-20-10-5--0-20-20--70--50--17,log,double-smallest,10276
g-45-20-20-10-5--0-20-20--70--50--18,log,double-smallest,4267
g-45-20-20-10-5--0-20-20--70--50--19,log,double-smallest,3029
g-45-20-20-10-5--0-20-20--70--50--2,log,double-smallest,1484
g-45-20-20-10-5--0-20-20--70--50--20,log,double-smallest,4701
g-45-20-20-10-5--0-20-20--70--50--21,log,double-smallest,3987
g-45-20-20-10-5--0-20-20--70--50--22,log,double-smallest,57716
g-45-20-20-10-5--0-20-20--70--50--23,log,double-smallest,1595
g-45-20-20-10-5--0-20-20--70--50--24,log,double-smallest,513
g-45-20-20-10-5--0-20-20--70--50--25,log,double-smallest,7857
g-45-20-20-10-5--0-20-20--70--50--26,log,double-smallest,720
g-45-20-20-10-5--0-20-20--70--50--27,log,double-smallest,814
g-45-20-20-10-5--0-20-20--70--50--28,log,double-smallest,6255
g-45-20-20-10-5--0-20-20--70--50--29,log,double-smallest,512
g-45-20-20-10-5--0-20-20--70--50--3,log,double-smallest,347
g-45-20-20-10-5--0-20-20--70--50--30,log,double-smallest,5969
g-45-20-20-10-5--0-20-20--70--50--4,log,double-smallest,580
g-45-20-20-10-5--0-20-20--70--50--5,log,double-smallest,11317
g-45-20-20-10-5--0-20-20--70--50--6,log,double-smallest,7432
g-45-20-20-10-5--0-20-20--70--50--7,log,double-smallest,469
g-45-20-20-10-5--0-20-20--70--50--8,log,double-smallest,43236
g-45-20-20-10-5--0-20-20--70--50--9,log,double-smallest,10967
g-45-20-20-10-5--0-20-20--70--75--1,log,double-smallest,38246
g-45-20-20-10-5--0-20-20--70--75--10,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--70--75--11,log,double-smallest,1734
g-45-20-20-10-5--0-20-20--70--75--12,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--70--75--13,log,double-smallest,1444
g-45-20-20-10-5--0-20-20--70--75--14,log,double-smallest,596
g-45-20-20-10-5--0-20-20--70--75--15,log,double-smallest,14515
g-45-20-20-10-5--0-20-20--70--75--16,log,double-smallest,5702
g-45-20-20-10-5--0-20-20--70--75--17,log,double-smallest,3830
g-45-20-20-10-5--0-20-20--70--75--18,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--70--75--19,log,double-smallest,1388
g-45-20-20-10-5--0-20-20--70--75--2,log,double-smallest,2285
g-45-20-20-10-5--0-20-20--70--75--20,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--70--75--21,log,double-smallest,28551
g-45-20-20-10-5--0-20-20--70--75--22,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--70--75--23,log,double-smallest,2355
g-45-20-20-10-5--0-20-20--70--75--24,log,double-smallest,30908
g-45-20-20-10-5--0-20-20--70--75--25,log,double-smallest,734
g-45-20-20-10-5--0-20-20--70--75--26,log,double-smallest,866
g-45-20-20-10-5--0-20-20--70--75--27,log,double-smallest,1196
g-45-20-20-10-5--0-20-20--70--75--28,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--70--75--29,log,double-smallest,25425
g-45-20-20-10-5--0-20-20--70--75--3,log,double-smallest,2664
g-45-20-20-10-5--0-20-20--70--75--30,log,double-smallest,60000
g-45-20-20-10-5--0-20-20--70--75--4,log,double-smallest,45064
g-45-20-20-10-5--0-20-20--70--75--5,log,double-smallest,26375
g-45-20-20-10-5--0-20-20--70--75--6,log,double-smallest,1132
g-45-20-20-10-5--0-20-20--70--75--7,log,double-smallest,4777
g-45-20-20-10-5--0-20-20--70--75--8,log,double-smallest,10571
g-45-20-20-10-5--0-20-20--70--75--9,log,double-smallest,6970
g-45-20-20-10-5--20-0-20--10--25--1,log,double-smallest,378
g-45-20-20-10-5--20-0-20--10--25--10,log,double-smallest,398
g-45-20-20-10-5--20-0-20--10--25--11,log,double-smallest,796
g-45-20-20-10-5--20-0-20--10--25--12,log,double-smallest,631
g-45-20-20-10-5--20-0-20--10--25--13,log,double-smallest,452
g-45-20-20-10-5--20-0-20--10--25--14,log,double-smallest,826
g-45-20-20-10-5--20-0-20--10--25--15,log,double-smallest,533
g-45-20-20-10-5--20-0-20--10--25--16,log,double-smallest,705
g-45-20-20-10-5--20-0-20--10--25--17,log,double-smallest,348
g-45-20-20-10-5--20-0-20--10--25--18,log,double-smallest,725
g-45-20-20-10-5--20-0-20--10--25--19,log,double-smallest,582
g-45-20-20-10-5--20-0-20--10--25--2,log,double-smallest,484
g-45-20-20-10-5--20-0-20--10--25--20,log,double-smallest,263
g-45-20-20-10-5--20-0-20--10--25--21,log,double-smallest,271
g-45-20-20-10-5--20-0-20--10--25--22,log,double-smallest,437
g-45-20-20-10-5--20-0-20--10--25--23,log,double-smallest,11914
g-45-20-20-10-5--20-0-20--10--25--24,log,double-smallest,750
g-45-20-20-10-5--20-0-20--10--25--25,log,double-smallest,362
g-45-20-20-10-5--20-0-20--10--25--26,log,double-smallest,324
g-45-20-20-10-5--20-0-20--10--25--27,log,double-smallest,2271
g-45-20-20-10-5--20-0-20--10--25--28,log,double-smallest,832
g-45-20-20-10-5--20-0-20--10--25--29,log,double-smallest,234
g-45-20-20-10-5--20-0-20--10--25--3,log,double-smallest,997
g-45-20-20-10-5--20-0-20--10--25--30,log,double-smallest,3426
g-45-20-20-10-5--20-0-20--10--25--4,log,double-smallest,973
g-45-20-20-10-5--20-0-20--10--25--5,log,double-smallest,194
g-45-20-20-10-5--20-0-20--10--25--6,log,double-smallest,4429
g-45-20-20-10-5--20-0-20--10--25--7,log,double-smallest,801
g-45-20-20-10-5--20-0-20--10--25--8,log,double-smallest,529
g-45-20-20-10-5--20-0-20--10--25--9,log,double-smallest,1198
g-45-20-20-10-5--20-0-20--10--50--1,log,double-smallest,310
g-45-20-20-10-5--20-0-20--10--50--10,log,double-smallest,14183
g-45-20-20-10-5--20-0-20--10--50--11,log,double-smallest,20271
g-45-20-20-10-5--20-0-20--10--50--12,log,double-smallest,1952
g-45-20-20-10-5--20-0-20--10--50--13,log,double-smallest,27090
g-45-20-20-10-5--20-0-20--10--50--14,log,double-smallest,60000
g-45-20-20-10-5--20-0-20--10--50--15,log,double-smallest,1429
g-45-20-20-10-5--20-0-20--10--50--16,log,double-smallest,60000
g-45-20-20-10-5--20-0-20--10--50--17,log,double-smallest,5928
g-45-20-20-10-5--20-0-20--10--50--18,log,double-smallest,1947
g-45-20-20-10-5--20-0-20--10--50--19,log,double-smallest,544
g-45-20-20-10-5--20-0-20--10--50--2,log,double-smallest,6208
g-45-20-20-10-5--20-0-20--10--50--20,log,double-smallest,13548
g-45-20-20-10-5--20-0-20--10--50--21,log,double-smallest,251
g-45-20-20-10-5--20-0-20--10--50--22,log,double-smallest,25587
g-45-20-20-10-5--20-0-20--10--50--23,log,double-smallest,3174
g-45-20-20-10-5--20-0-20--10--50--24,log,double-smallest,1187
g-45-20-20-10-5--20-0-20--10--50--25,log,double-smallest,694
g-45-20-20-10-5--20-0-20--10--50--26,log,double-smallest,60000
g-45-20-20-10-5--20-0-20--10--50--27,log,double-smallest,1443
g-45-20-20-10-5--20-0-20--10--50--28,log,double-smallest,1561
g-45-20-20-10-5--20-0-20--10--50--29,log,double-smallest,10305
g-45-20-20-10-5--20-0-20--10--50--3,log,double-smallest,8477
g-45-20-20-10-5--20-0-20--10--50--30,log,double-smallest,846
g-45-20-20-10-5--20-0-20--10--50--4,log,double-smallest,3293
g-45-20-20-10-5--20-0-20--10--50--5,log,double-smallest,2289
g-45-20-20-10-5--20-0-20--10--50--6,log,double-smallest,7669
g-45-20-20-10-5--20-0-20--10--50--7,log,double-smallest,978
g-45-20-20-10-5--20-0-20--10--50--8,log,double-smallest,4887
g-45-20-20-10-5--20-0-20--10--50--9,log,double-smallest,927
g-45-20-20-10-5--20-0-20--10--75--1,log,double-smallest,60000
g-45-20-20-10-5--20-0-20--10--75--10,log,double-smallest,2907
g-45-20-20-10-5--20-0-20--10--75--11,log,double-smallest,4652
g-45-20-20-10-5--20-0-20--10--75--12,log,double-smallest,443
